Product_Title,Price,Shop_Name,Category,Availability,G-Price
VIEWSONIC VA2406-H-2 24 INCH 1080P FULL HD MONITOR,16500,TECHLAND,Monitor,In Stock,16500
STAREX HT22FW 21.5 INCH WIDE LED BOARDERLESS MONITOR,9500,TECHLAND,Monitor,In Stock,9500
STAREX HT22FW 18.5 INCH WIDE LED MONITOR,5500,TECHLAND,Monitor,In Stock,5500
STAREX 21.5 INCH WIDE LED BORDERLESS MONITOR,9500,TECHLAND,Monitor,In Stock,9500
PHILIPS 24 INCH 241V8 IPS FRAMELESS LED MONITOR,19700,TECHLAND,Monitor,In Stock,19700
PHILIPS 21.5 INCH 221V8 VA FRAMELESS LED MONITOR,14900,TECHLAND,Monitor,In Stock,14900
MSI MODERN MD271CPW 27INCH 16:9 CURVED 75 HZ VA MONITOR (WHITE),28500,TECHLAND,Monitor,In Stock,28500
LG ULTRAGEAR 34GP950G-B 34 INCH CURVED G-SYNC QHD 144 HZ HDR IPS GAMING MONITOR,164800,TECHLAND,Monitor,In Stock,164800
LG ULTRAGEAR 27GN800-B 27 INCH QHD IPS 144HZ GAMING MONITOR WITH G-SYNC COMPATIBILITY,48600,TECHLAND,Monitor,In Stock,48600
LG 32UN650-W 31.5-INCH FREESYNC 4K IPS MONITOR,68000,TECHLAND,Monitor,In Stock,68000
LG 32UL950-C 32 INCH 4K UHD HDR FREESYNC IPS MONITOR WITH THUNDERBOLT™ 3,166000,TECHLAND,Monitor,In Stock,166000
LENOVO L22I-30 21.5 INCH FULL HD BACKLIT AMD FREESYNC MONITOR ,15400,TECHLAND,Monitor,In Stock,15400
HP P24V G4 23.8 INCH IPS MONITOR,17500,TECHLAND,Monitor,In Stock,17500
HP E27 G4 27-INCH FULL HD IPS MONITOR,30400,TECHLAND,Monitor,In Stock,30400
GIGABYTE G27Q 27-INCH 144HZ QHD GAMING MONITOR,40000,TECHLAND,Monitor,In Stock,40000
HUAWEI AD80HW 23.8 INCH FHD LED VGA HDMI MONITOR #AD80HW,16500,RYANS,Monitor,In Stock,16500
