,Product_Title,Price,Shop_Name,Category,Availability,G-Price
57,GIGABYTE G24F 23.8 INCH FULL HD 165HZ GAMING MONITOR,28000,Skyland,Monitor,In Stock,28000.0
58,GIGABYTE G27FC 27 INCH CURVED 165 HZ ADAPTIVE-SYNC VA GAMING MONITOR,31000,Skyland,Monitor,In Stock,31000.0
59,LG 22MK600M 22 INCH IPS BORDERLESS FULL HD MONITOR,18000,Skyland,Monitor,In Stock,18000.0
60,SAMSUNG LS22R350 22 INCH 75HZ FHD LED GAMING MONITOR,16000,Skyland,Monitor,In Stock,16000.0
61,BENQ GW2283 21.5 INCH EYE-CARE STYLISH FULL HD IPS MONITOR,16800,Skyland,Monitor,In Stock,16800.0
62,ASUS VZ229HE 21.5 INCH ULTRA-SLIM FRAMELESS EYE CARE FHD IPS MONITOR,17100,Skyland,Monitor,In Stock,17100.0
63,HP 22F 21.5 INCH 1080P 5MS FREESYNC IPS LED SLIM MONITOR (WITH HDMI CABLE),17000,Skyland,Monitor,In Stock,17000.0
64,HP ELITEDISPLAY E223 21.5 INCH FHD MONITOR (WITH HDMI CABLE),14100,Skyland,Monitor,Out of stock,14100.0
65,HP 24F IPS LED 24″ BACKLIGHT MONITOR (WITH HDMI CABLE),19500,Skyland,Monitor,Out of stock,19500.0
66,VIEWSONIC VA2256-H 22 INCH 1080P HOME AND OFFICE MONITOR,11900,Skyland,Monitor,Out of stock,11900.0
67,VIEWSONIC VA2261-2 22 INCH 1080P HOME AND OFFICE MONITOR,7500,Skyland,Monitor,Out of stock,7500.0
68,XIAOMI MI 34 INCH 144HZ FREESYNC CURVED MONITOR 1 YEAR PARTS WARRANTY,50600,Skyland,Monitor,In Stock,50600.0
69,LG 22MK430H-B 22 INCH (AMD FREESYNC) FULL HD IPS LED DISPLAY MONITOR,16000,Skyland,Monitor,In Stock,16000.0
70,ASUS TUF GAMING VG249Q 24 INCH 144HZ FREESYNC 1MS IPS MONITOR,31500,Skyland,Monitor,In Stock,31500.0
71,VIEWSONIC VX2468-PC-MHD CURVED GAMING MONITOR,25900,COMPUTER VILLAGE,Monitor,In Stock,25900.0
72,VIEWSONIC XG2431 GAMING MONITOR,42900,COMPUTER VILLAGE,Monitor,In Stock,42900.0
73,VIEWSONIC VX3418-2KPC ULTRA WIDE CURVED GAMING MONITOR,58000,COMPUTER VILLAGE,Monitor,In Stock,58000.0
74,VIEWSONIC XG2705-2K 27 INCH GAMING MONITOR,45000,COMPUTER VILLAGE,Monitor,In Stock,45000.0
75,AOC  G2490VX 23.8 INCH  (1920X1080) FULL HD AND  144HZ FLAT DISPLAY MONITOR,24420,COMPUTER VILLAGE,Monitor,In Stock,24420.0
76,AOC  E970SWN5 TN PANEL/VGA 3 LED 18.5 INCH MONITOR,8900,COMPUTER VILLAGE,Monitor,In Stock,8900.0
77,AOC E2270SWHN  21.5 INCH MONITOR WITH HDMI VGA VESA HEADPHON,12000,COMPUTER VILLAGE,Monitor,In Stock,12000.0
78,AOC LED 22B2HN VA PANEL ULTRA SLIM 1920 X 1080  21.5 MONITOR,15000,COMPUTER VILLAGE,Monitor,In Stock,15000.0
79,"AOC G2590PX 24.5"" (1920X1080) FULL HD 144HZ DISPLAY MONITOR",28370,COMPUTER VILLAGE,Monitor,In Stock,28370.0
80,LENOVO L22I-30 21.5 INCH IPS MONITOR,17040,COMPUTER VILLAGE,Monitor,In Stock,17040.0
81,LENOVO L22E-30 (66CBKAC1MY)21.5 INCH  MONITOR,16350,COMPUTER VILLAGE,Monitor,In Stock,16350.0
82,LENOVO D20-20 19.5 INCH  MONITOR,12150,COMPUTER VILLAGE,Monitor,In Stock,12150.0
83,VIEWSONIC VX2418-P-MHD 24-INCH 165HZ FULL HD GAMING MONITOR,26300,TECHLAND,Monitor,In Stock,26300.0
84,SAMSUNG ODYSSEY G9 49 INCH 32:9 240HZ CURVED HDR NVIDIA G-SYNC QLED GAMING MONITOR,175000,TECHLAND,Monitor,In Stock,175000.0
85,GIGABYTE M27Q 27 INCH KVM FREESYNC 170HZ QHD IPS GAMING MONITOR,42500,TECHLAND,Monitor,In Stock,42500.0
86,GIGABYTE G24F 23.8 INCH FULL HD 165HZ GAMING MONITOR,25500,TECHLAND,Monitor,In Stock,25500.0
87,LG 22MP400-B 22 INCH FULL HD VA AMD FREESYNC MONITOR,13500,TECHLAND,Monitor,In Stock,13500.0
88,ASUS TUF GAMING VG249Q 24 INCH 144HZ FREESYNC 1MS IPS MONITOR,30999,TECHLAND,Monitor,In Stock,30999.0
89,ASUS TUF GAMING VG247Q1A 23.8 INCH 16:9 165 HZ GAMING MONITOR,28499,TECHLAND,Monitor,In Stock,28499.0
90,SAMSUNG LF22T350 22-INCH FLAT IPS BORDER-LESS MONITOR ,15500,TECHLAND,Monitor,In Stock,15500.0
91,BENQ EX3501R 35 INCH CURVED SRGB 2K MONITOR,81900,TECHLAND,Monitor,In Stock,81900.0
92,BENQ ESSENTIAL GW2485TC 23.8 INCH FULL HD EYE-CARE STYLISH IPS MONITOR,29500,TECHLAND,Monitor,In Stock,29500.0
93,ASUS VP249QGR GAMING 24 INCH 144HZ FREESYNC FHD IPS MONITOR,26300,TECHLAND,Monitor,In Stock,26300.0
94,"AOC GAMING G2490VX 23.8"" FHD 144HZ GAMING MONITOR",21800,TECHLAND,Monitor,In Stock,21800.0
95,ASUS ROG SWIFT PG278QE 27 INCH 165HZ 2K WQHD GAMING MONITOR,60500,TECHLAND,Monitor,In Stock,60500.0
96,LG 27UP850-W 27 INCH 4K FREESYNC UHD HDR IPS MONITOR,64800,TECHLAND,Monitor,In Stock,64800.0
