Product_Title,Price,Shop_Name,Category,Availability,G-Price
MSI GEFORCE RTX 3060 TI VENTUS 3X 8G OC LHR GDDR6 GRAPHICS CARD,90500,COMPUTER VILLAGE,GPU,In Stock,90500.0
MSI GEFORCE RTX 3070 TI SUPRIM X 8GB GDDR6X GRAPHICS CARD,107900,COMPUTER VILLAGE,GPU,In Stock,107900.0
SAPPHIRE NITRO+ AMD RADEON RX 6950 XT PURE GAMING OC 16GB GDDR6 GRAPHICS CARD,168900,TECHLAND,GPU,In Stock,168900.0
SAPPHIRE NITRO+ AMD RADEON RX 6950 XT GAMING OC 16GB DDR6 GRAPHICS CARD,164900,TECHLAND,GPU,In Stock,164900.0
SAPPHIRE NITRO+ AMD RADEON RX 6750 XT 12GB DDR6 GRAPHICS CARD,83900,TECHLAND,GPU,In Stock,83900.0
SAPPHIRE NITRO+ AMD RADEON RX 6700 XT 12GB RDNA GDDR6 GRAPHICS CARD,70000,TECHLAND,GPU,In Stock,70000.0
PNY GEFORCE RTX 3060 TI 8GB XLR8 GAMING REVEL EPIC-X RGB DUAL FAN EDITION LHR GRAPHICS CARD,56999,TECHLAND,GPU,In Stock,56999.0
NVIDIA QUADRO P620 2 GB GDDR5 GRAPHICS CARD,20000,TECHLAND,GPU,In Stock,20000.0
MSI VENTUS GEFORCE RTX 2060 12GB GDDR6 GRAPHICS CARD,47500,TECHLAND,GPU,In Stock,47500.0
MSI RADEON RX 6750 XT MECH 2X 12G OC GDDR6 GRAPHICS CARD,79500,TECHLAND,GPU,In Stock,79500.0
MSI RADEON RX 6500 XT MECH 2X 4G OC GDDR6 GRAPHICS CARD,23900,TECHLAND,GPU,In Stock,23900.0
MSI GEFORCE RTX 3090 TI 24GB SUPRIM X GRAPHICS CARD,220000,TECHLAND,GPU,In Stock,220000.0
MSI GEFORCE RTX 3080 VENTUS 3X PLUS 10GB OC LHR GDDR6X GRAPHICS CARD,119900,TECHLAND,GPU,In Stock,119900.0
MSI GEFORCE RTX 3080 SUPRIM X 12G LHR 12GB GDDR6X GRAPHICS CARD,134900,TECHLAND,GPU,In Stock,134900.0
MSI GEFORCE RTX 3080 GAMING Z TRIO 12GB LHR GRAPHICS CARD,131900,TECHLAND,GPU,In Stock,131900.0
MSI GEFORCE GTX 1630 VENTUS XS 4G OC GRAPHICS CARD,21000,TECHLAND,GPU,In Stock,21000.0
MSI GEFORCE GT 730 4GB DDR3 GRAPHICS CARD,8000,TECHLAND,GPU,In Stock,8000.0
MSI GAMING GEFORCE GT 710 1GB GDRR3 GRAPHICS CARD,4400,TECHLAND,GPU,In Stock,4400.0
GIGABYTE NVIDIA GEFORCE GT 730 2GB GDDR5 GRAPHICS CARD #GV-N730D5-2GL,7000,RYANS,GPU,In Stock,7000.0
ARKTEK NVIDIA GEFORCE GT730 4GB GDDR3 GRAPHICS CARD #AKN730D3S4GL1,7500,RYANS,GPU,In Stock,7500.0
ASUS GEFORCE GT 730 2GB GDDR5 GRAPHICS CARD #GT730-SL-2GD5-BRK,7700,RYANS,GPU,In Stock,7700.0
GIGABYTE NVIDIA GEFORCE GT 1030 2GB GDDR5 GRAPHICS CARD,9500,RYANS,GPU,In Stock,9500.0
GIGABYTE GEFORCE GT 1030 LOW PROFILE D4 2G 2GB GDDR4 GRAPHICS CARD #GV-N1030D4-2GL,9600,RYANS,GPU,In Stock,9600.0
ASUS PHOENIX GEFORCE GT 1030 OC 2GB GDDR5 GRAPHICS CARD #PH-GT1030-O2G,10900,RYANS,GPU,In Stock,10900.0
ASUS PHOENIX RADEON RX 550 4GB GDDR5 GRAPHICS CARD #PH-RX550-4G-EVO,14000,RYANS,GPU,In Stock,14000.0
MSI RADEON RX 6400 AERO ITX 4G 4GB GDDR6 GRAPHICS CARD,18800,RYANS,GPU,In Stock,18800.0
MSI GTX 1050TI 4GTOC V1 4GB GDDR5 GRAPHICS CARD,23000,RYANS,GPU,In Stock,23000.0
MSI RADEON RX 6500 XT MECH 2X 4G OC 4GB GDDR6 GRAPHICS CARD,23500,RYANS,GPU,In Stock,23500.0
GIGABYTE GEFORCE GTX 1650 OC LOW PROFILE 4G 4GB GDDR5 GRAPHICS CARD #GV-N1650OC-4GL,26000,RYANS,GPU,In Stock,26000.0
ASUS DUAL GEFORCE GTX 1650 OC EDITION 4GB GDDR5 GRAPHICS CARD #DUAL-GTX1650-O4G,26500,RYANS,GPU,In Stock,26500.0
(BUNDLE WITH PC) ZOTAC GAMING GEFORCE GTX 1650 OC 4GB GDDR6 GRAPHICS CARD,26500,RYANS,GPU,In Stock,26500.0
(BUNDLE WITH PC) ZOTAC GAMING GEFORCE GTX 1660 SUPER TWIN FAN 6GB GDDR6 GRAPHICS CARD,35500,RYANS,GPU,In Stock,35500.0
PALIT GEFORCE GTX 1660 TI DUAL 6GB GDDR6 GRAPHICS CARD,36500,RYANS,GPU,In Stock,36500.0
ASUS TUF GAMING GEFORCE GTX 1660 SUPER OC EDITION 6GB GDDR6 GRAPHICS CARD #TUF-GTX1660S-O6G-GAMING,38000,RYANS,GPU,In Stock,38000.0
MSI NVIDIA GEFORCE GTX 1660 SUPER VENTUS XS 6GB GDDR6 GRAPHICS CARD,38000,RYANS,GPU,In Stock,38000.0
ASUS TUF GAMING GEFORCE GTX 1660 SUPER 6GB GDDR6 GRAPHICS CARD,39200,RYANS,GPU,In Stock,39200.0
ZOTAC GAMING GEFORCE RTX 2060 6GB GDDR6 GRAPHICS CARD,39800,RYANS,GPU,In Stock,39800.0
MSI GEFORCE RTX 2060 VENTUS GP OC 6G 6GB GDDR6 GRAPHICS CARD,44000,RYANS,GPU,In Stock,44000.0
SAPPHIRE PULSE AMD RADEON RX 6500 XT GAMING OC 4GB GDDR6 GRAPHICS CARD,23500,STARTECH,GPU,In Stock,23500.0
MSI RADEON RX 6500 XT MECH 2X 4G OC GDDR6 GRAPHICS CARD,23500,STARTECH,GPU,In Stock,23500.0
PNY GEFORCE GTX 1650 DUAL-FAN 4GB GDDR6 GRAPHICS CARD,24000,STARTECH,GPU,In Stock,24000.0
GIGABYTE RADEON RX 6500 XT EAGLE 4GB GDDR6 GRAPHICS CARD,24000,STARTECH,GPU,In Stock,24000.0
GIGABYTE RADEON RX 6400 EAGLE 4GB GDDR6 GRAPHICS CARD,24000,STARTECH,GPU,In Stock,24000.0
ASUS CERBERUS GEFORCE GTX 1050 TI OC EDITION 4GB GDDR5 GRAPHICS CARD,24900,STARTECH,GPU,In Stock,24900.0
GIGABYTE RADEON RX 6500 XT GAMING OC 4GB GDDR6 GRAPHICS CARD,25000,STARTECH,GPU,In Stock,25000.0
ASUS PHOENIX GEFORCE GTX 1650 OC EDITION 4GB GDDR5 GRAPHICS CARD,26000,STARTECH,GPU,In Stock,26000.0
